image_path,question,answer,prediction,correct,meteor,f1,accuracy,bertscore_precision,bertscore_recall,bertscore_f1,partscore,rouge_1_f1
dc/dcbb35c0.jpg,How many flowers are visible?,three,samsung,False,0,0,0,0.8171654343605042,0.8553432822227478,0.8358186483383179,0,0.0
96/967c74bd.jpg,What shape is the device?,rectangle,wallpaper,False,0,0,0,0.9971498250961304,0.9971498250961304,0.9971498250961304,0,0.0
63/635e3305.jpg,How many tiers are shown?,three,rack,False,0,0,0,0.9994595050811768,0.9994595050811768,0.9994595050811768,0,0.0
bb/bb542685.jpg,What object is depicted?,trees,samsung,False,0,0,0,0.8141010403633118,0.8523760437965393,0.832798957824707,0,0.0
72/726deb61.jpg,What color is the background?,black,filigree,False,0,0,0,0.8192621469497681,0.9272199273109436,0.8699042797088623,0,0.0
da/da9ff1fb.jpg,Are there laces?,yes,wedges,False,0,0,0,0.8263297080993652,0.9182854890823364,0.869884192943573,0,0.0
4c/4c27aee6.jpg,How many orange highlighters are shown?,two,usb,False,0,0,0,0.9981244802474976,0.9981244802474976,0.9981244802474976,0,0.0
9a/9a20fc7a.jpg,Is this phone rectangular?,yes,herringbone,False,0,0,0,0.7276420593261719,0.8776543140411377,0.7956389784812927,0,0.0
79/7901eb49.jpg,What is the knob's color?,golden,plate,False,0,0,0,0.9959245324134827,0.9959245324134827,0.9959245324134827,0,0.0
a2/a25b2dd9.jpg,What color is the cabinet?,pine,amazonbasics,False,0,0,0,0.7694604396820068,0.8750911951065063,0.81888347864151,0,0.0
f7/f7388174.jpg,What is the shoe's toe type?,pointed,rose-gold,False,0,0,0,0.7944250106811523,0.8958235383033752,0.8420828580856323,0,0.0
30/30b9863a.jpg,What color is the wagon?,red,cranberry,False,0,0,0,0.7798608541488647,0.9074540734291077,0.838833212852478,0,0.0
47/47e29a39.jpg,What color are the shoes?,black,derbys,False,0,0,0,0.817823588848114,0.9195085167884827,0.865690290927887,0,0.0
b5/b51fc873.jpg,What fills the left basket?,toys,renewed,False,0,0,0,0.9977982044219971,0.9977982044219971,0.9977982044219971,0,0.0
6d/6d7fb2a5.jpg,What color is the phone's bezel?,black,bites,False,0,0,0,0.9737651348114014,0.9737651348114014,0.9737651348114014,0,0.0
15/15da03a6.jpg,Is the sole heeled?,yes,shearling,False,0,0,0,0.8005175590515137,0.9135518670082092,0.8533077239990234,0,0.0
8f/8f846fe1.jpg,What time shows on the phone?,12:45,samsung,False,0,0,0,0.7951186895370483,0.7739877104759216,0.7844109535217285,0,0.0
6a/6aa736e1.jpg,What is the material?,suede,espadrille,False,0,0,0,0.7618581652641296,0.8480551838874817,0.8026491403579712,0,0.0
c4/c4ff119f.jpg,What is the shoe's pattern?,python,herringbone,False,0,0,0,0.7170277237892151,0.846001148223877,0.776193380355835,0,0.0
2f/2f8136cb.jpg,What color is the sky?,orange,oneplus,False,0,0,0,0.8515008687973022,0.9440796375274658,0.8954036235809326,0,0.0
c2/c29b6579.jpg,Is material smooth?,no,taupe,False,0,0,0,0.7305492162704468,0.8985072374343872,0.8058698773384094,0,0.0
fc/fc15bd62.jpg,What shape are the visible figures?,stars,galaxy,False,0,0,0,0.9994123578071594,0.9994123578071594,0.9994123578071594,0,0.0
fa/fa1c82af.jpg,What material are the bars?,silver,yinyang,False,0,0,0,0.7734429836273193,0.901213526725769,0.8324540257453918,0,0.0
6b/6bf7f70a.jpg,What is the cover's design?,sparkle,citrine,False,0,0,0,0.8359934091567993,0.8370436429977417,0.8365181684494019,0,0.0
6e/6eb4ea2d.jpg,What color is the pillow?,grey,stool,False,0,0,0,0.9842115044593811,0.9842115044593811,0.9842115044593811,0,0.0
77/771d3d99.jpg,Is the chair wooden?,yes,curtain,False,0,0,0,0.9947433471679688,0.9947433471679688,0.9947433471679688,0,0.0
1d/1de9e295.jpg,What color is the wallet?,brown,walnut,False,0,0,0,0.7503435611724854,0.8321491479873657,0.7891319394111633,0,0.0
6b/6b1ee9ee.jpg,What color is the trashcan?,green,emerald,False,0,0,0,0.7963727712631226,0.9303122758865356,0.8581476807594299,0,0.0
b6/b638e817.jpg,What animal is pictured?,lion,samsung,False,0,0,0,0.8135058879852295,0.8523131608963013,0.8324574828147888,0,0.0
aa/aa7cc2a8.jpg,What is the brand name?,amazonbasics,samsung,False,0,0,0,0.8646889925003052,0.8289495706558228,0.8464422225952148,0,0.0
4f/4fd672e0.jpg,What type of rings hold the curtains?,eyelet,cylinder,False,0,0,0,0.889854371547699,0.7874706387519836,0.8355377912521362,0,0.0
3d/3de1a8cc.jpg,What color is the shelf?,walnut,renewed,False,0,0,0,0.830959677696228,0.7491211891174316,0.7879210710525513,0,0.0
af/afa6248c.jpg,What type of jewelry is shown?,necklace,heart,False,0,0,0,0.9992145299911499,0.9992145299911499,0.9992145299911499,0,0.0
e4/e457fd56.jpg,What shape is the handle?,curved,spool,False,0,0,0,0.7415738105773926,0.8340750932693481,0.7851092219352722,0,0.0
4f/4f23f90f.jpg,What shape is the bulb?,round,amazonbasics,False,0,0,0,0.7705410718917847,0.8764230608940125,0.8200785517692566,0,0.0
81/81e5710b.jpg,What is the funnel's material?,silicone,green,False,0,0,0,0.961459219455719,0.961459219455719,0.961459219455719,0,0.0
ea/eacb358d.jpg,Is there an Apple logo?,yes,skulls,False,0,0,0,0.992723822593689,0.992723822593689,0.992723822593689,0,0.0
6a/6a423881.jpg,What is the curtain's material?,fabric,yellow,False,0,0,0,0.9876499772071838,0.9876499772071838,0.9876499772071838,0,0.0
24/24522710.jpg,What color are the screws?,silver,spherical,False,0,0,0,0.9745888710021973,0.9745888710021973,0.9745888710021973,0,0.0
14/148ccf3a.jpg,What is the design element?,tree,oppo,False,0,0,0,0.8723610639572144,0.9309918880462646,0.900723397731781,0,0.0
99/99193355.jpg,Is the ring shiny?,yes,asscher,False,0,0,0,0.7871311902999878,0.9078343510627747,0.8431848883628845,0,0.0
b9/b9f79471.jpg,What color are the shoes?,brown,brogue,False,0,0,0,0.7925006151199341,0.9035705924034119,0.8443988561630249,0,0.0
04/048bd865.jpg,What is the color of the wall?,yellow,flowers,False,0,0,0,0.9875718951225281,0.9875718951225281,0.9875718951225281,0,0.0
ac/ac76da32.jpg,What color is the topmost highlighter?,pink,pen,False,0,0,0,0.9961839914321899,0.9961839914321899,0.9961839914321899,0,0.0
d3/d3bc3eb7.jpg,What shape is the pendant?,heart,aquamarine,False,0,0,0,0.7214800119400024,0.903348982334137,0.8022360801696777,0,0.0
72/7234faa3.jpg,What material is the clasp?,steel,rope,False,0,0,0,0.9992499351501465,0.9992499351501465,0.9992499351501465,0,0.0
7c/7cab9cc3.jpg,What color is the base?,black,amazonbasics,False,0,0,0,0.7699235677719116,0.8750501871109009,0.8191276788711548,0,0.0
61/6199e5bb.jpg,Is the mirror rectangular?,yes,amazonbasics,False,0,0,0,0.7658770084381104,0.8685547113418579,0.8139906525611877,0,0.0
e7/e7c53a71.jpg,How many corners are visible?,four,towels,False,0,0,0,0.9991124868392944,0.9991124868392944,0.9991124868392944,0,0.0
5b/5bb35442.jpg,What shape is the handle?,arch,aluminium,False,0,0,0,0.9981210827827454,0.9981210827827454,0.9981210827827454,0,0.0
12/120574e4.jpg,What color are the mittens?,brown,plush,False,0,0,0,0.9985247254371643,0.9985247254371643,0.9985247254371643,0,0.0
ef/eff0f3e9.jpg,What is the case's primary color?,gold,floral,False,0,0,0,0.8991408348083496,0.8991408348083496,0.8991408348083496,0,0.0
c4/c495c531.jpg,What color are the laces?,pink,fuchsia,False,0,0,0,0.7558611035346985,0.8975003361701965,0.8206138014793396,0,0.0
ed/edbd738e.jpg,Are suitcases softsided or hardsided?,softsided,blue,False,0,0,0,0.887064516544342,0.7954502105712891,0.8387631177902222,0,0.0
27/277506e1.jpg,What color are the shoes?,black,hexagons,False,0,0,0,0.7852634191513062,0.9009738564491272,0.8391485810279846,0,0.0
02/02f64f1b.jpg,What is the visor's color?,white,starfish,False,0,0,0,0.7841895818710327,0.9094096422195435,0.8421703577041626,0,0.0
75/75480176.jpg,What is the liquid's color?,transparent,activator,False,0,0,0,0.7201910018920898,0.8158435225486755,0.7650389671325684,0,0.0
ff/ff056472.jpg,How many striped hats are there?,two,amazonbasics,False,0,0,0,0.7718390226364136,0.8782070875167847,0.8215946555137634,0,0.0
a4/a4cd0c4a.jpg,What shape is the USB port?,rectangular,rope,False,0,0,0,0.9989582300186157,0.9989582300186157,0.9989582300186157,0,0.0
3b/3b443e4d.jpg,What material is the case?,hard,multicolor,False,0,0,0,0.7700642347335815,0.9054535031318665,0.8322888016700745,0,0.0
25/25991f7f.jpg,What color is the lamp?,pink,pomegranate,False,0,0,0,0.6981231570243835,0.880180299282074,0.7786515951156616,0,0.0
25/25e6f8e8.jpg,What word is written on the case?,queen,queen,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
4c/4c12eab3.jpg,How many knobs are visible?,three,microphone,False,0,0,0,0.9989393353462219,0.9989393353462219,0.9989393353462219,0,0.0
15/1598ff60.jpg,What letter is displayed?,p,pewter,False,0,0,0,0.7462124824523926,0.8914243578910828,0.812380313873291,0,0.0
b9/b9ceabb7.jpg,Is there a hole?,yes,samsung,False,0,0,0,0.8051148056983948,0.8428779244422913,0.8235636949539185,0,0.0
7d/7dcd98bc.jpg,What pattern does the case have?,chevron,damask,False,0,0,0,0.8225376009941101,0.7602620124816895,0.790174663066864,0,0.0
26/26d133c6.jpg,What numerals are on clock?,roman,scallop,False,0,0,0,0.780815601348877,0.7845495939254761,0.7826781868934631,0,0.0
eb/ebc32977.jpg,What color are the shoes?,green,grass,False,0,0,0,0.9623566269874573,0.9623566269874573,0.9623566269874573,0,0.0
d3/d3480540.jpg,What color is the sleeve?,black,handbag,False,0,0,0,0.8062189221382141,0.8962067365646362,0.8488345146179199,0,0.0
c7/c775a3fe.jpg,How many handles are present?,two,boot,False,0,0,0,0.9986543655395508,0.9986543655395508,0.9986543655395508,0,0.0
35/3560da75.jpg,What shape are the painted blocks?,square,samsung,False,0,0,0,0.8147479295730591,0.8533110022544861,0.8335837125778198,0,0.0
8f/8f588e9b.jpg,What animal is printed?,panda,iphone,False,0,0,0,0.7773959636688232,0.7807137966156006,0.7790513634681702,0,0.0
f9/f9d5556d.jpg,Is the cord attached?,yes,amazonbasics,False,0,0,0,0.7658770084381104,0.8685547113418579,0.8139906525611877,0,0.0
7b/7b8991a0.jpg,What color is the tree?,gray,pewter,False,0,0,0,0.7443935871124268,0.8866550326347351,0.8093201518058777,0,0.0
f7/f7312d0e.jpg,What color is the blanket?,blue,umi,False,0,0,0,0.8240509033203125,0.9180729389190674,0.8685247302055359,0,0.0
e9/e9f5cf28.jpg,Is the material shiny?,no,indigo,False,0,0,0,0.7519615888595581,0.8555916547775269,0.8004363775253296,0,0.0
cb/cbe57791.jpg,Are the leaves real?,no,oneplus,False,0,0,0,0.8540266156196594,0.9466961026191711,0.8979768753051758,0,0.0
b1/b12eb570.jpg,What is the case's design?,wheel,crocodile,False,0,0,0,0.7763962745666504,0.9275286197662354,0.8452600240707397,0,0.0
ea/eaafd530.jpg,What letter is visible?,l,finenecklacebraceletanklet,False,0,0,0,0.7267539501190186,0.8637481331825256,0.7893512845039368,0,0.0
15/15168859.jpg,Is the texture coarse?,yes,wallpaper,False,0,0,0,0.9920520782470703,0.9920520782470703,0.9920520782470703,0,0.0
ef/efbba760.jpg,What is the product's color?,black,grille,False,0,0,0,0.8020439147949219,0.9211102724075317,0.8574634790420532,0,0.0
4d/4db24dc9.jpg,What room is the sofa in?,living,hydrangea,False,0,0,0,0.7043218016624451,0.8278536796569824,0.761107861995697,0,0.0
8e/8e76e31b.jpg,Is there a mirror?,yes,door,False,0,0,0,0.9950985908508301,0.9950985908508301,0.9950985908508301,0,0.0
eb/ebe958ee.jpg,What is the doll wearing?,hat,yellow,False,0,0,0,0.9948245882987976,0.9948245882987976,0.9948245882987976,0,0.0
40/40b71ece.jpg,What is the background color?,black,galaxy,False,0,0,0,0.9994957447052002,0.9994957447052002,0.9994957447052002,0,0.0
49/4976b771.jpg,What color is the rack?,black,amazonbasics,False,0,0,0,0.7699235677719116,0.8750501871109009,0.8191276788711548,0,0.0
3e/3e39c3e6.jpg,What color is the shredder?,black,cabinet,False,0,0,0,0.99967360496521,0.99967360496521,0.99967360496521,0,0.0
29/29082333.jpg,Is there a bow?,yes,espadrille,False,0,0,0,0.7298589944839478,0.8798336386680603,0.7978598475456238,0,0.0
d1/d197e29b.jpg,What object is depicted?,wood,oneplus,False,0,0,0,0.8515896797180176,0.9436867237091064,0.8952759504318237,0,0.0
bb/bb6ed3b1.jpg,What is the material?,steel,spoon,False,0,0,0,0.9993929862976074,0.9993929862976074,0.9993929862976074,0,0.0
8f/8fde0107.jpg,What is covering the wire?,braided,usb-c,False,0,0,0,0.8335867524147034,0.8253815770149231,0.8294638395309448,0,0.0
b4/b4d1da08.jpg,What is the object depicted?,car,oneplus,False,0,0,0,0.8531514406204224,0.9459001421928406,0.8971350193023682,0,0.0
94/941bb9d6.jpg,What shape is the lampshade?,dome,carabiner,False,0,0,0,0.7780286073684692,0.8820487260818481,0.8267797231674194,0,0.0
10/1009221a.jpg,What shape is the table?,round,tufted,False,0,0,0,0.7895182371139526,0.8747332096099854,0.8299440741539001,0,0.0
c0/c05fe11d.jpg,What color is the unicorn?,white,rabbit,False,0,0,0,0.9982346892356873,0.9982346892356873,0.9982346892356873,0,0.0
2c/2c53dbf3.jpg,What color is predominant?,white,oneplus,False,0,0,0,0.8534594774246216,0.9465195536613464,0.8975839018821716,0,0.0
3e/3e6b22f3.jpg,How many hands?,two,iphone,False,0,0,0,0.7420852184295654,0.892454981803894,0.8103534579277039,0,0.0
b4/b4acc570.jpg,What color are the stars?,white,case,False,0,0,0,0.9992587566375732,0.9992587566375732,0.9992587566375732,0,0.0
4f/4f7ed736.jpg,Are there any hands present?,yes,iphone,False,0,0,0,0.7376993894577026,0.8786674737930298,0.8020363450050354,0,0.0
d2/d22eba4d.jpg,Are the shoes formal?,no,espadrille,False,0,0,0,0.7358690500259399,0.8941488862037659,0.807324230670929,0,0.0
80/80a20147.jpg,What shape is the base?,square,cork,False,0,0,0,0.7976976633071899,0.9172577857971191,0.8533101081848145,0,0.0
05/052aeb00.jpg,What color is the laces?,black,leopard,False,0,0,0,0.7562106847763062,0.8700516223907471,0.8091466426849365,0,0.0
45/45fb240d.jpg,What color is the main wallet?,blue,navy,False,0,0,0,0.9522218704223633,0.9522218704223633,0.9522218704223633,0,0.0
46/46d26465.jpg,What is printed on the case?,flowers,hydrangea,False,0,0,0,0.703933835029602,0.8275880813598633,0.7607691287994385,0,0.0
ae/ae3b8eda.jpg,What animal is pictured?,lion,lion,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
f7/f7516408.jpg,How many flower-like shapes appear?,several,zippered,False,0,0,0,0.7817463874816895,0.8818197250366211,0.828773021697998,0,0.0
fd/fd558179.jpg,What color are the pillowcases?,pink,pink,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
a7/a7853220.jpg,What color are the drawers?,orange,orange,True,0.5,1,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1778279410038923,1.0
77/77580d67.jpg,Is the product round?,yes,bowls,False,0,0,0,0.9933185577392578,0.9933185577392578,0.9933185577392578,0,0.0
43/43ee9cea.jpg,What is the laces color?,navy,sailboat,False,0,0,0,0.8147945404052734,0.9096523523330688,0.8596144914627075,0,0.0
09/09adf8c4.jpg,What is the bulb count?,six,lightbulb,False,0,0,0,0.7739638090133667,0.9176502823829651,0.8397045731544495,0,0.0
28/284f531b.jpg,What action is the person doing?,dancing,motorola,False,0,0,0,0.7792758345603943,0.915431022644043,0.8418839573860168,0,0.0
8c/8cadf67e.jpg,How many connection points are visible?,two,necklace,False,0,0,0,0.9990473985671997,0.9990473985671997,0.9990473985671997,0,0.0
06/06a75ef5.jpg,What is on the white label?,text,turquoise,False,0,0,0,0.7440721988677979,0.9077388048171997,0.8177971839904785,0,0.0
f8/f8d22509.jpg,What shape is featured?,circle,case,False,0,0,0,0.999316394329071,0.999316394329071,0.999316394329071,0,0.0
6f/6f4db5b4.jpg,What shape are the holes?,oval,slip-on,False,0,0,0,0.8628948330879211,0.9192138910293579,0.8901644349098206,0,0.0
5f/5f77a2de.jpg,What shape is the cabinet?,rectangular,taupe,False,0,0,0,0.7303944826126099,0.8994150757789612,0.8061405420303345,0,0.0
93/934b1e02.jpg,What color is the clock's frame?,black,flower,False,0,0,0,0.9993059635162354,0.9993059635162354,0.9993059635162354,0,0.0
fa/fa6339d0.jpg,What color is at the top?,green,samsung,False,0,0,0,0.8399075269699097,0.8813271522521973,0.8601189851760864,0,0.0
ae/ae45830b.jpg,What color are the stripes?,red,rucksack,False,0,0,0,0.7620207667350769,0.8685722351074219,0.8118151426315308,0,0.0
e9/e9078d29.jpg,What type of shoes are these?,sneakers,navy,False,0,0,0,0.9989699721336365,0.9989699721336365,0.9989699721336365,0,0.0
97/979ef892.jpg,What is the sole color?,black,brogue,False,0,0,0,0.7913676500320435,0.9020810127258301,0.8431052565574646,0,0.0
08/08cf69f1.jpg,What pattern is on the case?,butterflies,aqua,False,0,0,0,0.8097848892211914,0.8324099183082581,0.8209415674209595,0,0.0
e9/e949694a.jpg,What color is prominent?,yellow,wood,False,0,0,0,0.9880958199501038,0.9880958199501038,0.9880958199501038,0,0.0
4a/4afc7edf.jpg,What pattern covers the case?,wood,wood,True,0.5,1,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.1778279410038923,1.0
ea/ea4fa44b.jpg,What color is the left side of the case?,green,splatter,False,0,0,0,0.8270611763000488,0.9164984226226807,0.8694859147071838,0,0.0
78/78c5c60e.jpg,What color are the stools?,pink,hummingbird,False,0,0,0,0.7774267196655273,0.8673321008682251,0.8199222087860107,0,0.0
e9/e90d16d3.jpg,What is the item's color?,blue,tie,False,0,0,0,0.9523531198501587,0.9523531198501587,0.9523531198501587,0,0.0
6a/6a8c2308.jpg,How many wheels are visible?,four,suitcase,False,0,0,0,0.9995498061180115,0.9995498061180115,0.9995498061180115,0,0.0
fe/fee865da.jpg,Is a camera hole visible?,yes,wallpaper,False,0,0,0,0.9920520782470703,0.9920520782470703,0.9920520782470703,0,0.0
a8/a88e336b.jpg,What word is printed near the opening?,belini,insole,False,0,0,0,0.8509485125541687,0.822361171245575,0.836410641670227,0,0.0
8b/8b6c375e.jpg,What is the case's pattern?,butterflies,iloveyou,False,0,0,0,0.7724841833114624,0.8450666666030884,0.8071469664573669,0,0.0
f9/f9f7cc94.jpg,What color is 'renewed'?,green,jar,False,0,0,0,0.9617924094200134,0.9617924094200134,0.9617924094200134,0,0.0
c4/c4894042.jpg,How many stones are there?,five,asscher,False,0,0,0,0.793355405330658,0.9200855493545532,0.8520338535308838,0,0.0
3b/3be9b647.jpg,What is the window material?,mesh,luggage,False,0,0,0,0.9996760487556458,0.9996760487556458,0.9996760487556458,0,0.0
d6/d69d45f5.jpg,What finish is visible?,brass,cylinder,False,0,0,0,0.9990853667259216,0.9990853667259216,0.9990853667259216,0,0.0
c7/c7bcb0e4.jpg,What is the pattern shape?,chevron,iphone,False,0,0,0,0.7806124687194824,0.7679306268692017,0.7742196321487427,0,0.0
29/292d945a.jpg,How many earrings?,two,rose-gold,False,0,0,0,0.7956996560096741,0.8980148434638977,0.8437668681144714,0,0.0
4a/4a915ffc.jpg,What color is the shoe?,black,espadrille,False,0,0,0,0.7338018417358398,0.8913716077804565,0.8049480319023132,0,0.0
87/879351c4.jpg,What color is the glitter?,pink,iphone,False,0,0,0,0.7434592843055725,0.8944739699363708,0.8120049834251404,0,0.0
e1/e14d1daf.jpg,How many zippers are visible?,two,emerald,False,0,0,0,0.7852813005447388,0.9125397801399231,0.8441412448883057,0,0.0
c9/c9d785d5.jpg,Is there a camera cutout?,yes,motorola,False,0,0,0,0.7736800909042358,0.9056139588356018,0.8344642519950867,0,0.0
86/868ad039.jpg,What furniture type is shown?,chair,red,False,0,0,0,0.9974877834320068,0.9974877834320068,0.9974877834320068,0,0.0
97/9796ee6e.jpg,Is it mostly black?,yes,crosshatch,False,0,0,0,0.7458819150924683,0.9035861492156982,0.8171950578689575,0,0.0
df/df73875a.jpg,What type handle is visible?,long,bowls,False,0,0,0,0.9992278218269348,0.9992278218269348,0.9992278218269348,0,0.0
b8/b8b4fcb7.jpg,What material are the vessels?,stainless,chrome,False,0,0,0,0.9982081651687622,0.9982081651687622,0.9982081651687622,0,0.0
7b/7b641750.jpg,What color is the container?,white,plate,False,0,0,0,0.9949514269828796,0.9949514269828796,0.9949514269828796,0,0.0
bb/bb3a4b65.jpg,What color are the boards?,brown,amazonbasics,False,0,0,0,0.7710784673690796,0.8773060441017151,0.8207694292068481,0,0.0
2d/2d24e04e.jpg,How many binders are included?,two,amazonbasics,False,0,0,0,0.7718390226364136,0.8782070875167847,0.8215946555137634,0,0.0
d3/d3430d7d.jpg,What shape is this?,round,beanbag,False,0,0,0,0.8146843910217285,0.905113160610199,0.8575213551521301,0,0.0
38/3868e87f.jpg,What is the shape of the phone cover?,rectangular,paint,False,0,0,0,0.9992291331291199,0.9992291331291199,0.9992291331291199,0,0.0
96/96b4f774.jpg,What color is the bottom part?,black,beanbag,False,0,0,0,0.813441276550293,0.9020067453384399,0.8554378151893616,0,0.0
cb/cb2476de.jpg,What shape is the crescent?,curved,samsung,False,0,0,0,0.8170465230941772,0.8556249141693115,0.8358908295631409,0,0.0
c0/c03aa6b6.jpg,What color is the cover?,white,loveseat,False,0,0,0,0.7145185470581055,0.8840471506118774,0.7902935743331909,0,0.0
a4/a4ab1fed.jpg,What fastens the shoe?,laces,maroon,False,0,0,0,0.8055988550186157,0.8206402063369751,0.8130499720573425,0,0.0
10/107797b8.jpg,What color is the frame?,brown,bed,False,0,0,0,0.9975219964981079,0.9975219964981079,0.9975219964981079,0,0.0
1f/1f278eb0.jpg,What color are the blocks?,brown,samsung,False,0,0,0,0.8175886869430542,0.8557854294776917,0.8362511396408081,0,0.0
3f/3f3cadb7.jpg,What number is at top?,twelve,clock,False,0,0,0,0.9911463856697083,0.9911463856697083,0.9911463856697083,0,0.0
3e/3e29658d.jpg,What shape are the door handles?,round,nightstand,False,0,0,0,0.7663550972938538,0.9037134647369385,0.8293856978416443,0,0.0
0b/0bce4b50.jpg,What is the dominant color?,brown,oneplus,False,0,0,0,0.8532431125640869,0.9465042948722839,0.8974573612213135,0,0.0
4c/4c12eab3.jpg,What shape is the base?,round,microphone,False,0,0,0,0.9985396862030029,0.9985396862030029,0.9985396862030029,0,0.0
48/484fa6bc.jpg,What shape is the camera cutout?,oval,oppo,False,0,0,0,0.8741618394851685,0.9335684180259705,0.9028890132904053,0,0.0
8f/8f574278.jpg,Is the bag empty?,no,amazonbasics,False,0,0,0,0.7717272639274597,0.8764856457710266,0.8207772970199585,0,0.0
69/6982fbc0.jpg,How many stools are pictured?,four,offwhite,False,0,0,0,0.8237107992172241,0.9323047399520874,0.8746499419212341,0,0.0
d9/d9537134.jpg,What color is the phone case predominantly?,yellow,orange,False,0,0,0,0.9880200028419495,0.9880200028419495,0.9880200028419495,0,0.0
f5/f56f463e.jpg,What is the shoe's main color?,black,turquoise,False,0,0,0,0.7219119071960449,0.8443477749824524,0.7783443927764893,0,0.0
69/696aa78c.jpg,How many screws are visible?,two,usb-c,False,0,0,0,0.8268560171127319,0.932732880115509,0.8766090869903564,0,0.0
2b/2bb56850.jpg,Is there a moon?,yes,oneplus,False,0,0,0,0.8475645780563354,0.9353142380714417,0.8892799615859985,0,0.0
23/2331e054.jpg,What is the primary color?,pink,iphone,False,0,0,0,0.7434592843055725,0.8944739699363708,0.8120049834251404,0,0.0
4f/4f5f46e7.jpg,What text is visible on the gloves?,amazonbasics,amazonbasics,True,0.5,1,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.1778279410038923,1.0
12/121b0339.jpg,What is the lightbulb's finish?,frosted,amazonbasics,False,0,0,0,0.7902451753616333,0.8277511596679688,0.8085634708404541,0,0.0
0a/0aa1f903.jpg,What is the product's color?,gold,motorola,False,0,0,0,0.7634150981903076,0.8769535422325134,0.8162549734115601,0,0.0
ad/ad005a58.jpg,What color is the pendant?,blue,lightblue,False,0,0,0,0.8791195750236511,0.930759847164154,0.9042029976844788,0,0.0
ca/ca7228a8.jpg,What shape is the planter?,cylindrical,nightstand,False,0,0,0,0.797114372253418,0.7609734535217285,0.7786247730255127,0,0.0
86/861c5081.jpg,What color is the suitcase?,black,anthracite,False,0,0,0,0.697539210319519,0.8478166460990906,0.7653711438179016,0,0.0
6d/6d080c96.jpg,What is the case's primary color?,brown,rosegold,False,0,0,0,0.8223732709884644,0.9315856695175171,0.8735793232917786,0,0.0
2f/2f250466.jpg,What is the primary color of the denim?,blue,iphone,False,0,0,0,0.7440485954284668,0.8975850939750671,0.8136368989944458,0,0.0
