image_path,question,answer,prediction,correct,meteor,f1,accuracy,bertscore_precision,bertscore_recall,bertscore_f1,partscore,rouge_1_f1
15/15da03a6.jpg,Is the sole heeled?,yes,square,False,0,0,0,0.9947069883346558,0.9947069883346558,0.9947069883346558,0,0.0
8f/8f846fe1.jpg,What time shows on the phone?,12:45,inside,False,0,0,0,0.8738932013511658,0.7971235513687134,0.8337449431419373,0,0.0
6a/6aa736e1.jpg,What is the material?,suede,blue,False,0,0,0,0.9307190775871277,0.838158130645752,0.8820167779922485,0,0.0
c4/c4ff119f.jpg,What is the shoe's pattern?,python,grey,False,0,0,0,0.8664367198944092,0.8664367198944092,0.8664367198944092,0,0.0
2f/2f8136cb.jpg,What color is the sky?,orange,phone,False,0,0,0,0.9983830451965332,0.9983830451965332,0.9983830451965332,0,0.0
c2/c29b6579.jpg,Is material smooth?,no,brown,False,0,0,0,0.9988805055618286,0.9988805055618286,0.9988805055618286,0,0.0
fc/fc15bd62.jpg,What shape are the visible figures?,stars,star,False,0,0,0,0.9998499155044556,0.9998499155044556,0.9998499155044556,0,1.0
fa/fa1c82af.jpg,What material are the bars?,silver,black,False,0,0,0,0.9740188717842102,0.9740188717842102,0.9740188717842102,0,0.0
6b/6bf7f70a.jpg,What is the cover's design?,sparkle,phone,False,0,0,0,0.9273956418037415,0.8053425550460815,0.8620703816413879,0,0.0
6e/6eb4ea2d.jpg,What color is the pillow?,grey,table,False,0,0,0,0.9856928586959839,0.9856928586959839,0.9856928586959839,0,0.0
77/771d3d99.jpg,Is the chair wooden?,yes,grey,False,0,0,0,0.9823254942893982,0.9823254942893982,0.9823254942893982,0,0.0
1d/1de9e295.jpg,What color is the wallet?,brown,wood,False,0,0,0,0.9988047480583191,0.9988047480583191,0.9988047480583191,0,0.0
6b/6b1ee9ee.jpg,What color is the trashcan?,green,green,True,0.5,1,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1778279410038923,1.0
b6/b638e817.jpg,What animal is pictured?,lion,phone,False,0,0,0,0.9982408881187439,0.9982408881187439,0.9982408881187439,0,0.0
aa/aa7cc2a8.jpg,What is the brand name?,amazonbasics,computer,False,0,0,0,0.8734861016273499,0.7688411474227905,0.8178297281265259,0,0.0
4f/4fd672e0.jpg,What type of rings hold the curtains?,eyelet,tall,False,0,0,0,0.8975712060928345,0.7920028567314148,0.8414890170097351,0,0.0
3d/3de1a8cc.jpg,What color is the shelf?,walnut,wood,False,0,0,0,0.8280880451202393,0.7469055652618408,0.7854045629501343,0,0.0
af/afa6248c.jpg,What type of jewelry is shown?,necklace,heart,False,0,0,0,0.9992145299911499,0.9992145299911499,0.9992145299911499,0,0.0
e4/e457fd56.jpg,What shape is the handle?,curved,metal,False,0,0,0,0.999360978603363,0.999360978603363,0.999360978603363,0,0.0
4f/4f23f90f.jpg,What shape is the bulb?,round,white,False,0,0,0,0.9987014532089233,0.9987014532089233,0.9987014532089233,0,0.0
81/81e5710b.jpg,What is the funnel's material?,silicone,green,False,0,0,0,0.961459219455719,0.961459219455719,0.961459219455719,0,0.0
ea/eacb358d.jpg,Is there an Apple logo?,yes,black,False,0,0,0,0.9946311712265015,0.9946311712265015,0.9946311712265015,0,0.0
6a/6a423881.jpg,What is the curtain's material?,fabric,yellow,False,0,0,0,0.9876499772071838,0.9876499772071838,0.9876499772071838,0,0.0
24/24522710.jpg,What color are the screws?,silver,table,False,0,0,0,0.975025475025177,0.975025475025177,0.975025475025177,0,0.0
14/148ccf3a.jpg,What is the design element?,tree,wood,False,0,0,0,0.9992682337760925,0.9992682337760925,0.9992682337760925,0,0.0
99/99193355.jpg,Is the ring shiny?,yes,orange,False,0,0,0,0.9951725006103516,0.9951725006103516,0.9951725006103516,0,0.0
b9/b9f79471.jpg,What color are the shoes?,brown,brown,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
04/048bd865.jpg,What is the color of the wall?,yellow,star,False,0,0,0,0.9876920580863953,0.9876920580863953,0.98769211769104,0,0.0
ac/ac76da32.jpg,What color is the topmost highlighter?,pink,glass,False,0,0,0,0.9968770146369934,0.9968770146369934,0.9968770146369934,0,0.0
d3/d3bc3eb7.jpg,What shape is the pendant?,heart,heart,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
72/7234faa3.jpg,What material is the clasp?,steel,brown,False,0,0,0,0.9986243844032288,0.9986243844032288,0.9986243844032288,0,0.0
7c/7cab9cc3.jpg,What color is the base?,black,glass,False,0,0,0,0.9986158013343811,0.9986158013343811,0.9986158013343811,0,0.0
61/6199e5bb.jpg,Is the mirror rectangular?,yes,brown,False,0,0,0,0.9942730665206909,0.9942730665206909,0.9942730665206909,0,0.0
e7/e7c53a71.jpg,How many corners are visible?,four,warm,False,0,0,0,0.9995847344398499,0.9995847344398499,0.9995847344398499,0,0.0
5b/5bb35442.jpg,What shape is the handle?,arch,tall,False,0,0,0,0.9987853169441223,0.9987853169441223,0.9987853169441223,0,0.0
12/120574e4.jpg,What color are the mittens?,brown,orange,False,0,0,0,0.9985082745552063,0.9985082745552063,0.9985082745552063,0,0.0
ef/eff0f3e9.jpg,What is the case's primary color?,gold,wood,False,0,0,0,0.9009183645248413,0.9009183645248413,0.9009183645248413,0,0.0
c4/c495c531.jpg,What color are the laces?,pink,pink,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
ed/edbd738e.jpg,Are suitcases softsided or hardsided?,softsided,blue,False,0,0,0,0.887064516544342,0.7954502105712891,0.8387631177902222,0,0.0
27/277506e1.jpg,What color are the shoes?,black,black,True,0.5,1,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1778279410038923,1.0
02/02f64f1b.jpg,What is the visor's color?,white,star,False,0,0,0,0.9985246062278748,0.9985246062278748,0.9985246062278748,0,0.0
75/75480176.jpg,What is the liquid's color?,transparent,grey,False,0,0,0,0.9841700196266174,0.9841700196266174,0.9841700196266174,0,0.0
ff/ff056472.jpg,How many striped hats are there?,two,grey,False,0,0,0,0.9851853847503662,0.9851853847503662,0.9851853847503662,0,0.0
a4/a4cd0c4a.jpg,What shape is the USB port?,rectangular,circle,False,0,0,0,0.9994643330574036,0.9994643330574036,0.9994643330574036,0,0.0
3b/3b443e4d.jpg,What material is the case?,hard,blue,False,0,0,0,0.9532361626625061,0.9532361626625061,0.9532361626625061,0,0.0
25/25991f7f.jpg,What color is the lamp?,pink,orange,False,0,0,0,0.9972022771835327,0.9972022771835327,0.9972022771835327,0,0.0
25/25e6f8e8.jpg,What word is written on the case?,queen,red,False,0,0,0,0.996867299079895,0.996867299079895,0.996867299079895,0,0.0
4c/4c12eab3.jpg,How many knobs are visible?,three,grey,False,0,0,0,0.9853227734565735,0.9853227734565735,0.9853227734565735,0,0.0
15/1598ff60.jpg,What letter is displayed?,p,blue,False,0,0,0,0.9537281394004822,0.9537281394004822,0.9537281394004822,0,0.0
b9/b9ceabb7.jpg,Is there a hole?,yes,phone,False,0,0,0,0.9947110414505005,0.9947110414505005,0.9947110414505005,0,0.0
7d/7dcd98bc.jpg,What pattern does the case have?,chevron,phone,False,0,0,0,0.9027937650680542,0.7385069131851196,0.8124281764030457,0,0.0
26/26d133c6.jpg,What numerals are on clock?,roman,brown,False,0,0,0,0.901430070400238,0.7917535305023193,0.8430395722389221,0,0.0
eb/ebc32977.jpg,What color are the shoes?,green,green,True,0.5,1,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1778279410038923,1.0
d3/d3480540.jpg,What color is the sleeve?,black,chair,False,0,0,0,0.99874347448349,0.99874347448349,0.99874347448349,0,0.0
c7/c775a3fe.jpg,How many handles are present?,two,blue,False,0,0,0,0.9541752934455872,0.9541752934455872,0.9541752934455872,0,0.0
35/3560da75.jpg,What shape are the painted blocks?,square,phone,False,0,0,0,0.9991928339004517,0.9991928339004517,0.9991928339004517,0,0.0
8f/8f588e9b.jpg,What animal is printed?,panda,pink,False,0,0,0,0.9076859354972839,0.7544269561767578,0.8239906430244446,0,0.0
f9/f9d5556d.jpg,Is the cord attached?,yes,square,False,0,0,0,0.9947069883346558,0.9947069883346558,0.9947069883346558,0,0.0
7b/7b8991a0.jpg,What color is the tree?,gray,table,False,0,0,0,0.993405282497406,0.993405282497406,0.993405282497406,0,0.0
f7/f7312d0e.jpg,What color is the blanket?,blue,purple,False,0,0,0,0.9608058333396912,0.9608058333396912,0.9608058333396912,0,0.0
e9/e9f5cf28.jpg,Is the material shiny?,no,blue,False,0,0,0,0.9536169171333313,0.9536169171333313,0.9536169171333313,0,0.0
cb/cbe57791.jpg,Are the leaves real?,no,phone,False,0,0,0,0.9982946515083313,0.9982946515083313,0.9982946515083313,0,0.0
b1/b12eb570.jpg,What is the case's design?,wheel,cool,False,0,0,0,0.9981284737586975,0.9981284737586975,0.9981284737586975,0,0.0
ea/eaafd530.jpg,What letter is visible?,l,rectangular,False,0,0,0,0.9988228678703308,0.9988228678703308,0.9988228678703308,0,0.0
15/15168859.jpg,Is the texture coarse?,yes,white,False,0,0,0,0.994040310382843,0.994040310382843,0.994040310382843,0,0.0
ef/efbba760.jpg,What is the product's color?,black,metal,False,0,0,0,0.9996252059936523,0.9996252059936523,0.9996252059936523,0,0.0
4d/4db24dc9.jpg,What room is the sofa in?,living,orange,False,0,0,0,0.9978531002998352,0.9978531002998352,0.9978531002998352,0,0.0
8e/8e76e31b.jpg,Is there a mirror?,yes,bathroom,False,0,0,0,0.9942556619644165,0.9942556619644165,0.9942556619644165,0,0.0
eb/ebe958ee.jpg,What is the doll wearing?,hat,yellow,False,0,0,0,0.9948245882987976,0.9948245882987976,0.9948245882987976,0,0.0
40/40b71ece.jpg,What is the background color?,black,phone,False,0,0,0,0.9985499978065491,0.9985499978065491,0.9985499978065491,0,0.0
49/4976b771.jpg,What color is the rack?,black,yellow,False,0,0,0,0.9880624413490295,0.9880624413490295,0.9880624413490295,0,0.0
3e/3e39c3e6.jpg,What color is the shredder?,black,black,True,0.5,1,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1778279410038923,1.0
29/29082333.jpg,Is there a bow?,yes,black,False,0,0,0,0.9946311712265015,0.9946311712265015,0.9946311712265015,0,0.0
d1/d197e29b.jpg,What object is depicted?,wood,phone,False,0,0,0,0.9987409710884094,0.9987409710884094,0.9987409710884094,0,0.0
bb/bb6ed3b1.jpg,What is the material?,steel,kitchen,False,0,0,0,0.999280571937561,0.999280571937561,0.999280571937561,0,0.0
8f/8fde0107.jpg,What is covering the wire?,braided,square,False,0,0,0,0.9093180894851685,0.8092015981674194,0.8563435673713684,0,0.0
b4/b4d1da08.jpg,What is the object depicted?,car,pink,False,0,0,0,0.9977135062217712,0.9977135062217712,0.9977135062217712,0,0.0
94/941bb9d6.jpg,What shape is the lampshade?,dome,metal,False,0,0,0,0.9990575313568115,0.9990575313568115,0.9990575313568115,0,0.0
10/1009221a.jpg,What shape is the table?,round,round,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
c0/c05fe11d.jpg,What color is the unicorn?,white,white,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
2c/2c53dbf3.jpg,What color is predominant?,white,phone,False,0,0,0,0.9982814192771912,0.9982814192771912,0.9982814192771912,0,0.0
3e/3e6b22f3.jpg,How many hands?,two,phone,False,0,0,0,0.9983837604522705,0.9983837604522705,0.9983837604522705,0,0.0
b4/b4acc570.jpg,What color are the stars?,white,phone,False,0,0,0,0.9982814192771912,0.9982814192771912,0.9982814192771912,0,0.0
4f/4f7ed736.jpg,Are there any hands present?,yes,wood,False,0,0,0,0.9956388473510742,0.9956388473510742,0.9956388473510742,0,0.0
d2/d22eba4d.jpg,Are the shoes formal?,no,green,False,0,0,0,0.9619602560997009,0.9619602560997009,0.9619602560997009,0,0.0
80/80a20147.jpg,What shape is the base?,square,cat,False,0,0,0,0.9974729418754578,0.9974729418754578,0.9974729418754578,0,0.0
05/052aeb00.jpg,What color is the laces?,black,cat,False,0,0,0,0.9978838562965393,0.9978838562965393,0.9978838562965393,0,0.0
45/45fb240d.jpg,What color is the main wallet?,blue,blue,True,0.5,1,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.1778279410038923,1.0
46/46d26465.jpg,What is printed on the case?,flowers,blue,False,0,0,0,0.9526408910751343,0.9526408910751343,0.9526408910751343,0,0.0
ae/ae3b8eda.jpg,What animal is pictured?,lion,phone,False,0,0,0,0.9982408881187439,0.9982408881187439,0.9982408881187439,0,0.0
f7/f7516408.jpg,How many flower-like shapes appear?,several,table,False,0,0,0,0.999000072479248,0.999000072479248,0.999000072479248,0,0.0
fd/fd558179.jpg,What color are the pillowcases?,pink,pink,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
a7/a7853220.jpg,What color are the drawers?,orange,orange,True,0.5,1,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1778279410038923,1.0
77/77580d67.jpg,Is the product round?,yes,yellow,False,0,0,0,0.9904905557632446,0.9904905557632446,0.9904905557632446,0,0.0
43/43ee9cea.jpg,What is the laces color?,navy,blue,False,0,0,0,0.9522218704223633,0.9522218704223633,0.9522218704223633,0,0.0
09/09adf8c4.jpg,What is the bulb count?,six,white,False,0,0,0,0.998953104019165,0.998953104019165,0.998953104019165,0,0.0
28/284f531b.jpg,What action is the person doing?,dancing,phone,False,0,0,0,0.9991230368614197,0.9991230368614197,0.9991230368614197,0,0.0
8c/8cadf67e.jpg,How many connection points are visible?,two,diamond,False,0,0,0,0.9992401599884033,0.9992401599884033,0.9992401599884033,0,0.0
06/06a75ef5.jpg,What is on the white label?,text,blue,False,0,0,0,0.9419909119606018,0.9419909119606018,0.9419909119606018,0,0.0
f8/f8d22509.jpg,What shape is featured?,circle,phone,False,0,0,0,0.9986079335212708,0.9986079335212708,0.9986079335212708,0,0.0
6f/6f4db5b4.jpg,What shape are the holes?,oval,black,False,0,0,0,0.9993979930877686,0.9993979930877686,0.9993979930877686,0,0.0
5f/5f77a2de.jpg,What shape is the cabinet?,rectangular,gray,False,0,0,0,0.9939655661582947,0.9939655661582947,0.9939655661582947,0,0.0
93/934b1e02.jpg,What color is the clock's frame?,black,orange,False,0,0,0,0.999474048614502,0.999474048614502,0.999474048614502,0,0.0
fa/fa6339d0.jpg,What color is at the top?,green,phone,False,0,0,0,0.9605081081390381,0.9605081081390381,0.9605081081390381,0,0.0
ae/ae45830b.jpg,What color are the stripes?,red,red,True,0.5,1,1,1.000000238418579,1.000000238418579,1.000000238418579,0.1778279410038923,1.0
e9/e9078d29.jpg,What type of shoes are these?,sneakers,computer,False,0,0,0,0.9989356994628906,0.9989356994628906,0.9989356994628906,0,0.0
97/979ef892.jpg,What is the sole color?,black,brown,False,0,0,0,0.9987661838531494,0.9987661838531494,0.9987661838531494,0,0.0
08/08cf69f1.jpg,What pattern is on the case?,butterflies,blue,False,0,0,0,0.9539376497268677,0.9539376497268677,0.9539376497268677,0,0.0
e9/e949694a.jpg,What color is prominent?,yellow,wood,False,0,0,0,0.9880958199501038,0.9880958199501038,0.9880958199501038,0,0.0
4a/4afc7edf.jpg,What pattern covers the case?,wood,wood,True,0.5,1,1,1.0000001192092896,1.0000001192092896,1.0000001192092896,0.1778279410038923,1.0
ea/ea4fa44b.jpg,What color is the left side of the case?,green,water,False,0,0,0,0.961997389793396,0.961997389793396,0.961997389793396,0,0.0
78/78c5c60e.jpg,What color are the stools?,pink,green,False,0,0,0,0.9644262194633484,0.9644262194633484,0.9644262194633484,0,0.0
e9/e90d16d3.jpg,What is the item's color?,blue,red,False,0,0,0,0.9515112638473511,0.9515112638473511,0.9515112638473511,0,0.0
6a/6a8c2308.jpg,How many wheels are visible?,four,blue,False,0,0,0,0.9541054964065552,0.9541054964065552,0.9541054964065552,0,0.0
fe/fee865da.jpg,Is a camera hole visible?,yes,phone,False,0,0,0,0.9947110414505005,0.9947110414505005,0.9947110414505005,0,0.0
a8/a88e336b.jpg,What word is printed near the opening?,belini,orange,False,0,0,0,0.9110468626022339,0.7988671064376831,0.8512771725654602,0,0.0
8b/8b6c375e.jpg,What is the case's pattern?,butterflies,heart,False,0,0,0,0.9987271428108215,0.9987271428108215,0.9987271428108215,0,0.0
f9/f9f7cc94.jpg,What color is 'renewed'?,green,kitchen,False,0,0,0,0.9607410430908203,0.9607410430908203,0.9607410430908203,0,0.0
c4/c4894042.jpg,How many stones are there?,five,diamond,False,0,0,0,0.9992235898971558,0.9992235898971558,0.9992235898971558,0,0.0
3b/3be9b647.jpg,What is the window material?,mesh,blue,False,0,0,0,0.9527865648269653,0.9527865648269653,0.9527865648269653,0,0.0
d6/d69d45f5.jpg,What finish is visible?,brass,metal,False,0,0,0,0.999460756778717,0.999460756778717,0.999460756778717,0,0.0
c7/c7bcb0e4.jpg,What is the pattern shape?,chevron,phone,False,0,0,0,0.9027937650680542,0.7385069131851196,0.8124281764030457,0,0.0
29/292d945a.jpg,How many earrings?,two,pink,False,0,0,0,0.9976494908332825,0.9976494908332825,0.9976494908332825,0,0.0
4a/4a915ffc.jpg,What color is the shoe?,black,brown,False,0,0,0,0.9987661838531494,0.9987661838531494,0.9987661838531494,0,0.0
87/879351c4.jpg,What color is the glitter?,pink,phone,False,0,0,0,0.9969987273216248,0.9969987273216248,0.9969987273216248,0,0.0
e1/e14d1daf.jpg,How many zippers are visible?,two,green,False,0,0,0,0.9629137516021729,0.9629137516021729,0.9629137516021729,0,0.0
c9/c9d785d5.jpg,Is there a camera cutout?,yes,phone,False,0,0,0,0.9947110414505005,0.9947110414505005,0.9947110414505005,0,0.0
86/868ad039.jpg,What furniture type is shown?,chair,red,False,0,0,0,0.9974877834320068,0.9974877834320068,0.9974877834320068,0,0.0
97/9796ee6e.jpg,Is it mostly black?,yes,rectangular,False,0,0,0,0.9937259554862976,0.9937259554862976,0.9937259554862976,0,0.0
df/df73875a.jpg,What type handle is visible?,long,kitchen,False,0,0,0,0.9988255500793457,0.9988255500793457,0.9988255500793457,0,0.0
b8/b8b4fcb7.jpg,What material are the vessels?,stainless,black,False,0,0,0,0.9996445178985596,0.9996445178985596,0.9996445178985596,0,0.0
7b/7b641750.jpg,What color is the container?,white,white,True,0.5,1,1,1.0,1.0,1.0,0.1778279410038923,1.0
bb/bb3a4b65.jpg,What color are the boards?,brown,orange,False,0,0,0,0.9985082745552063,0.9985082745552063,0.9985082745552063,0,0.0
2d/2d24e04e.jpg,How many binders are included?,two,black,False,0,0,0,0.9996039271354675,0.9996039271354675,0.9996039271354675,0,0.0
d3/d3430d7d.jpg,What shape is this?,round,chair,False,0,0,0,0.9985268115997314,0.9985268115997314,0.9985268115997314,0,0.0
38/3868e87f.jpg,What is the shape of the phone cover?,rectangular,orange,False,0,0,0,0.999222993850708,0.999222993850708,0.999222993850708,0,0.0
96/96b4f774.jpg,What color is the bottom part?,black,yellow,False,0,0,0,0.9880624413490295,0.9880624413490295,0.9880624413490295,0,0.0
cb/cb2476de.jpg,What shape is the crescent?,curved,phone,False,0,0,0,0.9986364841461182,0.9986364841461182,0.9986364841461182,0,0.0
c0/c03aa6b6.jpg,What color is the cover?,white,car,False,0,0,0,0.9991006851196289,0.9991006851196289,0.9991006851196289,0,0.0
a4/a4ab1fed.jpg,What fastens the shoe?,laces,brown,False,0,0,0,0.9274929761886597,0.8150634765625,0.8676512837409973,0,0.0
10/107797b8.jpg,What color is the frame?,brown,bed,False,0,0,0,0.9975219964981079,0.9975219964981079,0.9975219964981079,0,0.0
1f/1f278eb0.jpg,What color are the blocks?,brown,phone,False,0,0,0,0.99785977602005,0.99785977602005,0.99785977602005,0,0.0
3f/3f3cadb7.jpg,What number is at top?,twelve,purple,False,0,0,0,0.9916093945503235,0.9916093945503235,0.9916093945503235,0,0.0
3e/3e29658d.jpg,What shape are the door handles?,round,table,False,0,0,0,0.9987943172454834,0.9987943172454834,0.9987943172454834,0,0.0
0b/0bce4b50.jpg,What is the dominant color?,brown,phone,False,0,0,0,0.99785977602005,0.99785977602005,0.99785977602005,0,0.0
4c/4c12eab3.jpg,What shape is the base?,round,tv,False,0,0,0,0.997872531414032,0.997872531414032,0.997872531414032,0,0.0
48/484fa6bc.jpg,What shape is the camera cutout?,oval,phone,False,0,0,0,0.9985804557800293,0.9985804557800293,0.9985804557800293,0,0.0
8f/8f574278.jpg,Is the bag empty?,no,black,False,0,0,0,0.9993298053741455,0.9993298053741455,0.9993298053741455,0,0.0
69/6982fbc0.jpg,How many stools are pictured?,four,white,False,0,0,0,0.9989938139915466,0.9989938139915466,0.9989938139915466,0,0.0
d9/d9537134.jpg,What color is the phone case predominantly?,yellow,orange,False,0,0,0,0.9880200028419495,0.9880200028419495,0.9880200028419495,0,0.0
f5/f56f463e.jpg,What is the shoe's main color?,black,narrow,False,0,0,0,0.9993597269058228,0.9993597269058228,0.9993597269058228,0,0.0
69/696aa78c.jpg,How many screws are visible?,two,computer,False,0,0,0,0.9989342093467712,0.9989342093467712,0.9989342093467712,0,0.0
2b/2bb56850.jpg,Is there a moon?,yes,phone,False,0,0,0,0.9947110414505005,0.9947110414505005,0.9947110414505005,0,0.0
23/2331e054.jpg,What is the primary color?,pink,phone,False,0,0,0,0.9969987273216248,0.9969987273216248,0.9969987273216248,0,0.0
4f/4f5f46e7.jpg,What text is visible on the gloves?,amazonbasics,grey,False,0,0,0,0.8885655403137207,0.7788617610931396,0.8301048278808594,0,0.0
12/121b0339.jpg,What is the lightbulb's finish?,frosted,glass,False,0,0,0,0.9160764217376709,0.841452419757843,0.8771802186965942,0,0.0
0a/0aa1f903.jpg,What is the product's color?,gold,rectangular,False,0,0,0,0.9028986692428589,0.9028986692428589,0.9028986692428589,0,0.0
ad/ad005a58.jpg,What color is the pendant?,blue,blue,True,0.5,1,1,0.9999998807907104,0.9999998807907104,0.9999998807907104,0.1778279410038923,1.0
ca/ca7228a8.jpg,What shape is the planter?,cylindrical,table,False,0,0,0,0.9113073945045471,0.7286672592163086,0.8098172545433044,0,0.0
86/861c5081.jpg,What color is the suitcase?,black,black,True,0.5,1,1,0.9999999403953552,0.9999999403953552,0.9999999403953552,0.1778279410038923,1.0
6d/6d080c96.jpg,What is the case's primary color?,brown,wood,False,0,0,0,0.9988047480583191,0.9988047480583191,0.9988047480583191,0,0.0
2f/2f250466.jpg,What is the primary color of the denim?,blue,glass,False,0,0,0,0.9529819488525391,0.9529819488525391,0.9529819488525391,0,0.0
9a/9a05b70e.jpg,How many knobs are visible?,two,black,False,0,0,0,0.9996039271354675,0.9996039271354675,0.9996039271354675,0,0.0
bd/bd9b20bb.jpg,What is the shoe's dominant color?,black,blue,False,0,0,0,0.9531749486923218,0.9531749486923218,0.953174889087677,0,0.0
60/601ee018.jpg,What object has a circular shape?,camera,phone,False,0,0,0,0.9689014554023743,0.9689014554023743,0.9689014554023743,0,0.0
0c/0c26dd91.jpg,What shape is predominant?,stars,pink,False,0,0,0,0.9970424771308899,0.9970424771308899,0.9970424771308899,0,0.0
